Configuration 3:  

(using maxima)

1 - 2 	 T:  0.8400000000000001
22 - 66 	 T:  0.8780681818181818
22 - 67 	 T:  0.8781111111111112
22 - 68 	 T:  0.8780434782608696
22 - 69 	 T:  0.8777659574468085
22 - 70 	 T:  0.8779166666666667
22 - 71 	 T:  0.8780612244897958
22 - 72 	 T:  0.8778
22 - 73 	 T:  0.8779411764705882
22 - 74 	 T:  0.8779807692307691
22 - 75 	 T:  0.8780188679245283
22 - 76 	 T:  0.8778703703703703
22 - 77 	 T:  0.878
22 - 78 	 T:  0.8778571428571429
22 - 79 	 T:  0.8777192982456139
22 - 80 	 T:  0.8778448275862069
22 - 81 	 T:  0.8777118644067797
22 - 82 	 T:  0.87775
22 - 83 	 T:  0.8779508196721312
22 - 84 	 T:  0.8779838709677419
22 - 85 	 T:  0.8777777777777779
22 - 86 	 T:  0.8778125
22 - 87 	 T:  0.8776923076923078
22 - 88 	 T:  0.8777272727272727
22 - 89 	 T:  0.8778358208955225
22 - 90 	 T:  0.8778676470588236
22 - 91 	 T:  0.8776811594202898
22 - 92 	 T:  0.8778571428571428
22 - 93 	 T:  0.8778873239436621
22 - 94 	 T:  0.877638888888889
22 - 95 	 T:  0.8777397260273971
22 - 96 	 T:  0.877635135135135
22 - 97 	 T:  0.8778000000000001
22 - 98 	 T:  0.8776315789473683
22 - 99 	 T:  0.8777272727272728
22 - 100 	 T:  0.8776923076923078
22 - 101 	 T:  0.8777215189873419
22 - 102 	 T:  0.8776250000000001
22 - 103 	 T:  0.8777777777777777
22 - 104 	 T:  0.8776219512195123
22 - 105 	 T:  0.8777710843373493
22 - 106 	 T:  0.8777976190476192
22 - 107 	 T:  0.8775882352941177
22 - 108 	 T:  0.877674418604651
22 - 109 	 T:  0.877816091954023
22 - 110 	 T:  0.8776704545454547
22 - 111 	 T:  0.8775280898876404
22 - 112 	 T:  0.8776666666666668
22 - 113 	 T:  0.8776923076923078
23 - 24 	 T:  0.8800000000000026
23 - 25 	 T:  0.8775000000000013
23 - 26 	 T:  0.8766666666666675
23 - 27 	 T:  0.8775000000000004
23 - 28 	 T:  0.8780000000000001
23 - 29 	 T:  0.8775000000000001
23 - 30 	 T:  0.8771428571428572
23 - 31 	 T:  0.8775
23 - 32 	 T:  0.8783333333333334
23 - 33 	 T:  0.8785000000000001
23 - 34 	 T:  0.8786363636363639
23 - 35 	 T:  0.8779166666666667
23 - 36 	 T:  0.8784615384615386
23 - 37 	 T:  0.8782142857142856
23 - 38 	 T:  0.8779999999999999
23 - 39 	 T:  0.8778124999999999
23 - 40 	 T:  0.8776470588235293
23 - 41 	 T:  0.8783333333333333
23 - 42 	 T:  0.878421052631579
23 - 43 	 T:  0.8777500000000001
23 - 44 	 T:  0.8783333333333335
23 - 45 	 T:  0.8777272727272727
23 - 46 	 T:  0.8782608695652173
23 - 47 	 T:  0.8781249999999999
23 - 48 	 T:  0.8778000000000001
23 - 49 	 T:  0.8778846153846154
23 - 50 	 T:  0.8783333333333333
23 - 51 	 T:  0.8782142857142857
23 - 52 	 T:  0.8781034482758621
23 - 53 	 T:  0.8781666666666668
23 - 54 	 T:  0.8779032258064516
23 - 55 	 T:  0.8781249999999999
23 - 56 	 T:  0.8778787878787879
23 - 57 	 T:  0.8780882352941176
23 - 58 	 T:  0.8778571428571428
23 - 59 	 T:  0.8781944444444444
23 - 60 	 T:  0.8779729729729729
23 - 61 	 T:  0.8780263157894735
23 - 62 	 T:  0.8779487179487179
23 - 63 	 T:  0.8780000000000001
23 - 64 	 T:  0.8776829268292683
23 - 65 	 T:  0.877857142857143
23 - 66 	 T:  0.8780232558139534
23 - 67 	 T:  0.8780681818181819
23 - 68 	 T:  0.8780000000000001
23 - 69 	 T:  0.8777173913043478
23 - 70 	 T:  0.877872340425532
23 - 71 	 T:  0.8780208333333333
23 - 72 	 T:  0.8777551020408164
23 - 73 	 T:  0.8778999999999999
23 - 74 	 T:  0.8779411764705881
23 - 75 	 T:  0.8779807692307693
23 - 76 	 T:  0.8778301886792451
23 - 77 	 T:  0.877962962962963
23 - 78 	 T:  0.8778181818181818
23 - 79 	 T:  0.8776785714285713
23 - 80 	 T:  0.8778070175438596
23 - 81 	 T:  0.8776724137931035
23 - 82 	 T:  0.8777118644067796
23 - 83 	 T:  0.8779166666666666
23 - 84 	 T:  0.8779508196721311
23 - 85 	 T:  0.877741935483871
23 - 86 	 T:  0.8777777777777778
23 - 87 	 T:  0.87765625
23 - 88 	 T:  0.8776923076923077
23 - 89 	 T:  0.8778030303030303
23 - 90 	 T:  0.8778358208955224
23 - 91 	 T:  0.8776470588235293
23 - 92 	 T:  0.8778260869565216
23 - 93 	 T:  0.8778571428571429
23 - 94 	 T:  0.877605633802817
23 - 95 	 T:  0.8777083333333332
23 - 96 	 T:  0.8776027397260273
23 - 97 	 T:  0.8777702702702702
23 - 98 	 T:  0.8775999999999999
23 - 99 	 T:  0.8776973684210526
23 - 100 	 T:  0.8776623376623376
23 - 101 	 T:  0.8776923076923077
23 - 102 	 T:  0.8775949367088607
23 - 103 	 T:  0.87775
23 - 104 	 T:  0.8775925925925925
23 - 105 	 T:  0.8777439024390243
23 - 106 	 T:  0.8777710843373494
23 - 107 	 T:  0.8775595238095238
23 - 108 	 T:  0.8776470588235293
23 - 109 	 T:  0.8777906976744185
23 - 110 	 T:  0.8776436781609196
23 - 111 	 T:  0.8775
23 - 112 	 T:  0.8776404494382022
23 - 113 	 T:  0.8776666666666666
24 - 25 	 T:  0.875
24 - 26 	 T:  0.875
24 - 27 	 T:  0.8766666666666664
24 - 28 	 T:  0.8774999999999995
24 - 29 	 T:  0.8769999999999996
24 - 30 	 T:  0.8766666666666664
24 - 31 	 T:  0.8771428571428567
24 - 32 	 T:  0.8781249999999998
24 - 33 	 T:  0.8783333333333331
24 - 34 	 T:  0.8785000000000001
24 - 35 	 T:  0.8777272727272725
24 - 36 	 T:  0.8783333333333333
24 - 37 	 T:  0.8780769230769228
24 - 38 	 T:  0.8778571428571426
24 - 39 	 T:  0.8776666666666664
24 - 40 	 T:  0.8774999999999997
24 - 41 	 T:  0.8782352941176468
24 - 42 	 T:  0.8783333333333333
24 - 43 	 T:  0.8776315789473684
24 - 44 	 T:  0.8782500000000001
24 - 45 	 T:  0.8776190476190474
24 - 46 	 T:  0.8781818181818181
24 - 47 	 T:  0.8780434782608694
24 - 48 	 T:  0.8777083333333334
24 - 49 	 T:  0.8777999999999999
24 - 50 	 T:  0.8782692307692307
24 - 51 	 T:  0.878148148148148
24 - 52 	 T:  0.8780357142857141
24 - 53 	 T:  0.8781034482758621
24 - 54 	 T:  0.8778333333333332
24 - 55 	 T:  0.8780645161290321
24 - 56 	 T:  0.8778125
24 - 57 	 T:  0.8780303030303029
24 - 58 	 T:  0.8777941176470587
24 - 59 	 T:  0.878142857142857
24 - 60 	 T:  0.8779166666666667
24 - 61 	 T:  0.8779729729729729
24 - 62 	 T:  0.8778947368421053
24 - 63 	 T:  0.8779487179487179
24 - 64 	 T:  0.8776250000000001
24 - 65 	 T:  0.8778048780487804
24 - 66 	 T:  0.8779761904761905
24 - 67 	 T:  0.8780232558139534
24 - 68 	 T:  0.8779545454545453
24 - 69 	 T:  0.8776666666666668
24 - 70 	 T:  0.8778260869565216
24 - 71 	 T:  0.8779787234042553
24 - 72 	 T:  0.8777083333333332
24 - 73 	 T:  0.8778571428571429
24 - 74 	 T:  0.8778999999999999
24 - 75 	 T:  0.8779411764705883
24 - 76 	 T:  0.8777884615384615
24 - 77 	 T:  0.8779245283018868
24 - 78 	 T:  0.8777777777777779
24 - 79 	 T:  0.8776363636363635
24 - 80 	 T:  0.8777678571428572
24 - 81 	 T:  0.8776315789473685
24 - 82 	 T:  0.8776724137931035
24 - 83 	 T:  0.8778813559322034
24 - 84 	 T:  0.8779166666666666
24 - 85 	 T:  0.8777049180327869
24 - 86 	 T:  0.877741935483871
24 - 87 	 T:  0.8776190476190477
24 - 88 	 T:  0.87765625
24 - 89 	 T:  0.8777692307692309
24 - 90 	 T:  0.8778030303030303
24 - 91 	 T:  0.8776119402985074
24 - 92 	 T:  0.8777941176470588
24 - 93 	 T:  0.8778260869565219
24 - 94 	 T:  0.8775714285714287
24 - 95 	 T:  0.8776760563380281
24 - 96 	 T:  0.8775694444444445
24 - 97 	 T:  0.8777397260273972
24 - 98 	 T:  0.8775675675675675
24 - 99 	 T:  0.8776666666666667
24 - 100 	 T:  0.8776315789473684
24 - 101 	 T:  0.8776623376623376
24 - 102 	 T:  0.8775641025641026
24 - 103 	 T:  0.8777215189873419
24 - 104 	 T:  0.8775625
24 - 105 	 T:  0.8777160493827161
24 - 106 	 T:  0.8777439024390244
24 - 107 	 T:  0.8775301204819278
24 - 108 	 T:  0.8776190476190476
24 - 109 	 T:  0.8777647058823529
24 - 110 	 T:  0.8776162790697676
24 - 111 	 T:  0.8774712643678161
24 - 112 	 T:  0.8776136363636364
24 - 113 	 T:  0.8776404494382022
25 - 26 	 T:  0.875
25 - 27 	 T:  0.8774999999999995
25 - 28 	 T:  0.8783333333333326
25 - 29 	 T:  0.8774999999999995
25 - 30 	 T:  0.8769999999999996
25 - 31 	 T:  0.8774999999999995
25 - 32 	 T:  0.8785714285714283
25 - 33 	 T:  0.8787499999999997
25 - 34 	 T:  0.8788888888888889
25 - 35 	 T:  0.8779999999999998
25 - 36 	 T:  0.8786363636363635
25 - 37 	 T:  0.878333333333333
25 - 38 	 T:  0.8780769230769228
25 - 39 	 T:  0.8778571428571426
25 - 40 	 T:  0.8776666666666664
25 - 41 	 T:  0.8784374999999998
25 - 42 	 T:  0.8785294117647058
25 - 43 	 T:  0.8777777777777778
25 - 44 	 T:  0.878421052631579
25 - 45 	 T:  0.8777499999999998
25 - 46 	 T:  0.8783333333333332
25 - 47 	 T:  0.8781818181818181
25 - 48 	 T:  0.8778260869565218
25 - 49 	 T:  0.8779166666666666
25 - 50 	 T:  0.8783999999999998
25 - 51 	 T:  0.8782692307692307
25 - 52 	 T:  0.878148148148148
25 - 53 	 T:  0.8782142857142857
25 - 54 	 T:  0.8779310344827586
25 - 55 	 T:  0.8781666666666665
25 - 56 	 T:  0.8779032258064516
25 - 57 	 T:  0.8781249999999999
25 - 58 	 T:  0.8778787878787877
25 - 59 	 T:  0.8782352941176469
25 - 60 	 T:  0.878
25 - 61 	 T:  0.8780555555555555
25 - 62 	 T:  0.8779729729729729
25 - 63 	 T:  0.8780263157894735
25 - 64 	 T:  0.8776923076923078
25 - 65 	 T:  0.8778749999999998
25 - 66 	 T:  0.8780487804878049
25 - 67 	 T:  0.878095238095238
25 - 68 	 T:  0.8780232558139534
25 - 69 	 T:  0.8777272727272728
25 - 70 	 T:  0.8778888888888888
25 - 71 	 T:  0.8780434782608696
25 - 72 	 T:  0.8777659574468084
25 - 73 	 T:  0.8779166666666667
25 - 74 	 T:  0.8779591836734693
25 - 75 	 T:  0.8780000000000001
25 - 76 	 T:  0.8778431372549019
25 - 77 	 T:  0.8779807692307693
25 - 78 	 T:  0.8778301886792453
25 - 79 	 T:  0.8776851851851851
25 - 80 	 T:  0.8778181818181818
25 - 81 	 T:  0.8776785714285715
25 - 82 	 T:  0.877719298245614
25 - 83 	 T:  0.8779310344827587
25 - 84 	 T:  0.8779661016949152
25 - 85 	 T:  0.8777500000000001
25 - 86 	 T:  0.8777868852459016
25 - 87 	 T:  0.8776612903225808
25 - 88 	 T:  0.8776984126984128
25 - 89 	 T:  0.8778125000000001
25 - 90 	 T:  0.8778461538461538
25 - 91 	 T:  0.8776515151515151
25 - 92 	 T:  0.8778358208955224
25 - 93 	 T:  0.8778676470588236
25 - 94 	 T:  0.877608695652174
25 - 95 	 T:  0.8777142857142857
25 - 96 	 T:  0.877605633802817
25 - 97 	 T:  0.8777777777777778
25 - 98 	 T:  0.8776027397260273
25 - 99 	 T:  0.8777027027027028
25 - 100 	 T:  0.8776666666666667
25 - 101 	 T:  0.8776973684210526
25 - 102 	 T:  0.8775974025974026
25 - 103 	 T:  0.8777564102564103
25 - 104 	 T:  0.8775949367088607
25 - 105 	 T:  0.87775
25 - 106 	 T:  0.8777777777777779
25 - 107 	 T:  0.8775609756097562
25 - 108 	 T:  0.8776506024096385
25 - 109 	 T:  0.877797619047619
25 - 110 	 T:  0.8776470588235296
25 - 111 	 T:  0.8775000000000001
25 - 112 	 T:  0.8776436781609196
25 - 113 	 T:  0.8776704545454546
26 - 27 	 T:  0.879999999999999
26 - 28 	 T:  0.879999999999999
26 - 29 	 T:  0.8783333333333326
26 - 30 	 T:  0.8774999999999995
26 - 31 	 T:  0.8779999999999994
26 - 32 	 T:  0.8791666666666664
26 - 33 	 T:  0.8792857142857139
26 - 34 	 T:  0.879375
26 - 35 	 T:  0.8783333333333331
26 - 36 	 T:  0.8789999999999999
26 - 37 	 T:  0.8786363636363632
26 - 38 	 T:  0.878333333333333
26 - 39 	 T:  0.8780769230769228
26 - 40 	 T:  0.8778571428571426
26 - 41 	 T:  0.8786666666666664
26 - 42 	 T:  0.8787499999999999
26 - 43 	 T:  0.8779411764705882
26 - 44 	 T:  0.8786111111111112
26 - 45 	 T:  0.8778947368421051
26 - 46 	 T:  0.8784999999999998
26 - 47 	 T:  0.8783333333333332
26 - 48 	 T:  0.8779545454545455
26 - 49 	 T:  0.8780434782608694
26 - 50 	 T:  0.8785416666666666
26 - 51 	 T:  0.8783999999999998
26 - 52 	 T:  0.8782692307692307
26 - 53 	 T:  0.8783333333333333
26 - 54 	 T:  0.8780357142857141
26 - 55 	 T:  0.8782758620689654
26 - 56 	 T:  0.878
26 - 57 	 T:  0.8782258064516129
26 - 58 	 T:  0.8779687499999999
26 - 59 	 T:  0.8783333333333332
26 - 60 	 T:  0.8780882352941176
26 - 61 	 T:  0.878142857142857
26 - 62 	 T:  0.8780555555555555
26 - 63 	 T:  0.878108108108108
26 - 64 	 T:  0.8777631578947369
26 - 65 	 T:  0.8779487179487179
26 - 66 	 T:  0.878125
26 - 67 	 T:  0.878170731707317
26 - 68 	 T:  0.878095238095238
26 - 69 	 T:  0.8777906976744188
26 - 70 	 T:  0.8779545454545453
26 - 71 	 T:  0.8781111111111112
26 - 72 	 T:  0.8778260869565216
26 - 73 	 T:  0.8779787234042553
26 - 74 	 T:  0.8780208333333333
26 - 75 	 T:  0.8780612244897961
26 - 76 	 T:  0.8778999999999999
26 - 77 	 T:  0.8780392156862745
26 - 78 	 T:  0.8778846153846155
26 - 79 	 T:  0.8777358490566037
26 - 80 	 T:  0.8778703703703704
26 - 81 	 T:  0.8777272727272728
26 - 82 	 T:  0.8777678571428572
26 - 83 	 T:  0.8779824561403509
26 - 84 	 T:  0.8780172413793103
26 - 85 	 T:  0.8777966101694916
26 - 86 	 T:  0.8778333333333334
26 - 87 	 T:  0.8777049180327869
26 - 88 	 T:  0.877741935483871
26 - 89 	 T:  0.877857142857143
26 - 90 	 T:  0.877890625
26 - 91 	 T:  0.8776923076923077
26 - 92 	 T:  0.8778787878787878
26 - 93 	 T:  0.8779104477611941
26 - 94 	 T:  0.8776470588235296
26 - 95 	 T:  0.8777536231884058
26 - 96 	 T:  0.8776428571428572
26 - 97 	 T:  0.8778169014084507
26 - 98 	 T:  0.8776388888888889
26 - 99 	 T:  0.8777397260273972
26 - 100 	 T:  0.8777027027027028
26 - 101 	 T:  0.8777333333333334
26 - 102 	 T:  0.8776315789473684
26 - 103 	 T:  0.8777922077922078
26 - 104 	 T:  0.877628205128205
26 - 105 	 T:  0.8777848101265823
26 - 106 	 T:  0.8778125000000001
26 - 107 	 T:  0.8775925925925927
26 - 108 	 T:  0.8776829268292683
26 - 109 	 T:  0.8778313253012048
26 - 110 	 T:  0.8776785714285715
26 - 111 	 T:  0.8775294117647059
26 - 112 	 T:  0.8776744186046512
26 - 113 	 T:  0.8777011494252873
27 - 28 	 T:  0.879999999999999
27 - 29 	 T:  0.8774999999999995
27 - 30 	 T:  0.8766666666666664
27 - 31 	 T:  0.8774999999999995
27 - 32 	 T:  0.8789999999999999
27 - 33 	 T:  0.8791666666666664
27 - 34 	 T:  0.8792857142857144
27 - 35 	 T:  0.8781249999999998
27 - 36 	 T:  0.8788888888888889
27 - 37 	 T:  0.8784999999999996
27 - 38 	 T:  0.8781818181818178
27 - 39 	 T:  0.8779166666666663
27 - 40 	 T:  0.8776923076923074
27 - 41 	 T:  0.8785714285714283
27 - 42 	 T:  0.8786666666666666
27 - 43 	 T:  0.8778125000000001
27 - 44 	 T:  0.878529411764706
27 - 45 	 T:  0.8777777777777777
27 - 46 	 T:  0.8784210526315789
27 - 47 	 T:  0.8782499999999999
27 - 48 	 T:  0.877857142857143
27 - 49 	 T:  0.8779545454545453
27 - 50 	 T:  0.8784782608695652
27 - 51 	 T:  0.8783333333333333
27 - 52 	 T:  0.8782
27 - 53 	 T:  0.8782692307692308
27 - 54 	 T:  0.877962962962963
27 - 55 	 T:  0.8782142857142856
27 - 56 	 T:  0.8779310344827587
27 - 57 	 T:  0.8781666666666667
27 - 58 	 T:  0.8779032258064515
27 - 59 	 T:  0.8782812499999999
27 - 60 	 T:  0.878030303030303
27 - 61 	 T:  0.8780882352941175
27 - 62 	 T:  0.8779999999999999
27 - 63 	 T:  0.8780555555555556
27 - 64 	 T:  0.8777027027027028
27 - 65 	 T:  0.8778947368421053
27 - 66 	 T:  0.878076923076923
27 - 67 	 T:  0.878125
27 - 68 	 T:  0.8780487804878049
27 - 69 	 T:  0.8777380952380953
27 - 70 	 T:  0.877906976744186
27 - 71 	 T:  0.8780681818181818
27 - 72 	 T:  0.8777777777777778
27 - 73 	 T:  0.8779347826086956
27 - 74 	 T:  0.8779787234042552
27 - 75 	 T:  0.8780208333333334
27 - 76 	 T:  0.8778571428571427
27 - 77 	 T:  0.878
27 - 78 	 T:  0.877843137254902
27 - 79 	 T:  0.8776923076923075
27 - 80 	 T:  0.8778301886792452
27 - 81 	 T:  0.8776851851851852
27 - 82 	 T:  0.8777272727272727
27 - 83 	 T:  0.8779464285714286
27 - 84 	 T:  0.8779824561403508
27 - 85 	 T:  0.8777586206896553
27 - 86 	 T:  0.8777966101694915
27 - 87 	 T:  0.8776666666666667
27 - 88 	 T:  0.8777049180327868
27 - 89 	 T:  0.8778225806451614
27 - 90 	 T:  0.8778571428571429
27 - 91 	 T:  0.8776562499999999
27 - 92 	 T:  0.8778461538461537
27 - 93 	 T:  0.8778787878787879
27 - 94 	 T:  0.8776119402985075
27 - 95 	 T:  0.8777205882352941
27 - 96 	 T:  0.8776086956521739
27 - 97 	 T:  0.8777857142857143
27 - 98 	 T:  0.8776056338028169
27 - 99 	 T:  0.8777083333333333
27 - 100 	 T:  0.8776712328767122
27 - 101 	 T:  0.8777027027027026
27 - 102 	 T:  0.8775999999999999
27 - 103 	 T:  0.8777631578947369
27 - 104 	 T:  0.8775974025974025
27 - 105 	 T:  0.8777564102564103
27 - 106 	 T:  0.8777848101265823
27 - 107 	 T:  0.8775625000000001
27 - 108 	 T:  0.8776543209876544
27 - 109 	 T:  0.8778048780487804
27 - 110 	 T:  0.8776506024096385
27 - 111 	 T:  0.8775000000000001
27 - 112 	 T:  0.8776470588235293
27 - 113 	 T:  0.877674418604651
28 - 29 	 T:  0.875
28 - 30 	 T:  0.875
28 - 31 	 T:  0.8766666666666664
28 - 32 	 T:  0.8787500000000001
28 - 33 	 T:  0.8789999999999999
28 - 34 	 T:  0.879166666666667
28 - 35 	 T:  0.8778571428571428
28 - 36 	 T:  0.8787500000000001
28 - 37 	 T:  0.8783333333333331
28 - 38 	 T:  0.8779999999999998
28 - 39 	 T:  0.8777272727272725
28 - 40 	 T:  0.8774999999999998
28 - 41 	 T:  0.8784615384615383
28 - 42 	 T:  0.8785714285714287
28 - 43 	 T:  0.8776666666666668
28 - 44 	 T:  0.8784375000000002
28 - 45 	 T:  0.8776470588235293
28 - 46 	 T:  0.8783333333333333
28 - 47 	 T:  0.878157894736842
28 - 48 	 T:  0.8777500000000001
28 - 49 	 T:  0.8778571428571428
28 - 50 	 T:  0.8784090909090909
28 - 51 	 T:  0.8782608695652173
28 - 52 	 T:  0.8781249999999999
28 - 53 	 T:  0.8782000000000001
28 - 54 	 T:  0.8778846153846154
28 - 55 	 T:  0.878148148148148
28 - 56 	 T:  0.8778571428571429
28 - 57 	 T:  0.8781034482758621
28 - 58 	 T:  0.8778333333333332
28 - 59 	 T:  0.8782258064516129
28 - 60 	 T:  0.8779687500000001
28 - 61 	 T:  0.8780303030303029
28 - 62 	 T:  0.8779411764705882
28 - 63 	 T:  0.878
28 - 64 	 T:  0.877638888888889
28 - 65 	 T:  0.877837837837838
28 - 66 	 T:  0.8780263157894735
28 - 67 	 T:  0.8780769230769232
28 - 68 	 T:  0.8780000000000001
28 - 69 	 T:  0.8776829268292683
28 - 70 	 T:  0.877857142857143
28 - 71 	 T:  0.8780232558139534
28 - 72 	 T:  0.8777272727272728
28 - 73 	 T:  0.8778888888888888
28 - 74 	 T:  0.8779347826086955
28 - 75 	 T:  0.8779787234042553
28 - 76 	 T:  0.8778124999999998
28 - 77 	 T:  0.8779591836734693
28 - 78 	 T:  0.8778
28 - 79 	 T:  0.8776470588235292
28 - 80 	 T:  0.8777884615384615
28 - 81 	 T:  0.8776415094339622
28 - 82 	 T:  0.8776851851851851
28 - 83 	 T:  0.8779090909090909
28 - 84 	 T:  0.8779464285714285
28 - 85 	 T:  0.877719298245614
28 - 86 	 T:  0.8777586206896552
28 - 87 	 T:  0.8776271186440678
28 - 88 	 T:  0.8776666666666666
28 - 89 	 T:  0.8777868852459016
28 - 90 	 T:  0.8778225806451613
28 - 91 	 T:  0.8776190476190475
28 - 92 	 T:  0.8778124999999999
28 - 93 	 T:  0.8778461538461538
28 - 94 	 T:  0.8775757575757576
28 - 95 	 T:  0.877686567164179
28 - 96 	 T:  0.8775735294117647
28 - 97 	 T:  0.8777536231884058
28 - 98 	 T:  0.8775714285714284
28 - 99 	 T:  0.8776760563380281
28 - 100 	 T:  0.8776388888888889
28 - 101 	 T:  0.8776712328767122
28 - 102 	 T:  0.8775675675675675
28 - 103 	 T:  0.8777333333333334
28 - 104 	 T:  0.8775657894736841
28 - 105 	 T:  0.8777272727272727
28 - 106 	 T:  0.8777564102564103
28 - 107 	 T:  0.8775316455696203
28 - 108 	 T:  0.8776249999999999
28 - 109 	 T:  0.8777777777777777
28 - 110 	 T:  0.8776219512195123
28 - 111 	 T:  0.8774698795180723
28 - 112 	 T:  0.8776190476190476
28 - 113 	 T:  0.8776470588235293
29 - 30 	 T:  0.875
29 - 31 	 T:  0.8774999999999995
29 - 32 	 T:  0.8800000000000002
29 - 33 	 T:  0.8799999999999999
29 - 34 	 T:  0.8800000000000004
29 - 35 	 T:  0.8783333333333333
29 - 36 	 T:  0.8792857142857144
29 - 37 	 T:  0.8787499999999997
29 - 38 	 T:  0.8783333333333331
29 - 39 	 T:  0.8779999999999998
29 - 40 	 T:  0.8777272727272725
29 - 41 	 T:  0.8787499999999998
29 - 42 	 T:  0.8788461538461539
29 - 43 	 T:  0.877857142857143
29 - 44 	 T:  0.8786666666666669
29 - 45 	 T:  0.8778124999999999
29 - 46 	 T:  0.8785294117647058
29 - 47 	 T:  0.8783333333333333
29 - 48 	 T:  0.8778947368421054
29 - 49 	 T:  0.8779999999999999
29 - 50 	 T:  0.8785714285714286
29 - 51 	 T:  0.8784090909090909
29 - 52 	 T:  0.8782608695652173
29 - 53 	 T:  0.8783333333333334
29 - 54 	 T:  0.878
29 - 55 	 T:  0.8782692307692307
29 - 56 	 T:  0.8779629629629631
29 - 57 	 T:  0.8782142857142857
29 - 58 	 T:  0.8779310344827586
29 - 59 	 T:  0.8783333333333333
29 - 60 	 T:  0.8780645161290324
29 - 61 	 T:  0.8781249999999999
29 - 62 	 T:  0.8780303030303029
29 - 63 	 T:  0.8780882352941176
29 - 64 	 T:  0.8777142857142858
29 - 65 	 T:  0.8779166666666667
29 - 66 	 T:  0.878108108108108
29 - 67 	 T:  0.8781578947368422
29 - 68 	 T:  0.8780769230769232
29 - 69 	 T:  0.87775
29 - 70 	 T:  0.8779268292682928
29 - 71 	 T:  0.878095238095238
29 - 72 	 T:  0.8777906976744188
29 - 73 	 T:  0.8779545454545453
29 - 74 	 T:  0.8779999999999998
29 - 75 	 T:  0.8780434782608696
29 - 76 	 T:  0.8778723404255317
29 - 77 	 T:  0.8780208333333333
29 - 78 	 T:  0.8778571428571429
29 - 79 	 T:  0.8776999999999998
29 - 80 	 T:  0.8778431372549019
29 - 81 	 T:  0.8776923076923077
29 - 82 	 T:  0.8777358490566037
29 - 83 	 T:  0.877962962962963
29 - 84 	 T:  0.8779999999999999
29 - 85 	 T:  0.8777678571428572
29 - 86 	 T:  0.8778070175438596
29 - 87 	 T:  0.8776724137931035
29 - 88 	 T:  0.8777118644067796
29 - 89 	 T:  0.8778333333333334
29 - 90 	 T:  0.8778688524590164
29 - 91 	 T:  0.8776612903225806
29 - 92 	 T:  0.8778571428571428
29 - 93 	 T:  0.877890625
29 - 94 	 T:  0.8776153846153847
29 - 95 	 T:  0.8777272727272726
29 - 96 	 T:  0.8776119402985074
29 - 97 	 T:  0.8777941176470588
29 - 98 	 T:  0.8776086956521738
29 - 99 	 T:  0.8777142857142857
29 - 100 	 T:  0.8776760563380281
29 - 101 	 T:  0.8777083333333332
29 - 102 	 T:  0.8776027397260273
29 - 103 	 T:  0.8777702702702702
29 - 104 	 T:  0.8775999999999999
29 - 105 	 T:  0.8777631578947368
29 - 106 	 T:  0.8777922077922078
29 - 107 	 T:  0.8775641025641026
29 - 108 	 T:  0.8776582278481012
29 - 109 	 T:  0.8778124999999999
29 - 110 	 T:  0.8776543209876544
29 - 111 	 T:  0.8775
29 - 112 	 T:  0.8776506024096385
29 - 113 	 T:  0.8776785714285713
30 - 31 	 T:  0.879999999999999
30 - 32 	 T:  0.8825000000000003
30 - 33 	 T:  0.8816666666666665
30 - 34 	 T:  0.8812500000000005
30 - 35 	 T:  0.8789999999999999
30 - 36 	 T:  0.8800000000000002
30 - 37 	 T:  0.8792857142857139
30 - 38 	 T:  0.8787499999999997
30 - 39 	 T:  0.8783333333333331
30 - 40 	 T:  0.8779999999999998
30 - 41 	 T:  0.8790909090909089
30 - 42 	 T:  0.8791666666666668
30 - 43 	 T:  0.8780769230769233
30 - 44 	 T:  0.8789285714285716
30 - 45 	 T:  0.8779999999999999
30 - 46 	 T:  0.8787499999999999
30 - 47 	 T:  0.8785294117647058
30 - 48 	 T:  0.8780555555555557
30 - 49 	 T:  0.878157894736842
